ID,Description,Repeat,Auto,Outdoor,BioActivity,Interrupt,Hunger,Dirty,Thirst,Energy,Exhausted,Sleepy,Defecate,Urinate,Emotion,Duration,Start,Priority,Physical_Std,Wish,Advantage,Authority,Obedience,Urgency,Routine,Prerequisite,InteractAgent,FollowerActivity,FollowMovement,Set,Next,Eliminate,Rooms,Door,LightThreshold,Status,Temperature,Device,PostActivity,Resource,InteractAgentStatus,UrgencyType,UrgencyValue,Effect
P29,Wudhu 2,5,0,0,0,0;1,-1;507.047,0.25;9,1.75;9,-1;1216.92,1;3,1;7,1.3098;50.296,30;54,0.5;-0.5;0.083,0:05,12:00,0,2,10,10,1,10,10,1|1,-,-,-,0,S12-C,A105,-,RDP01|NONE,-|-,20;L1|-,-|-,-|-,Faucet|-,L2;D2|-,Water:0|-,-,0,0,Room:0:0.1;Water:11:-0.089;Water:11:-0.086|-
A105,Ibadah 2,5,0,0,0,0;1,-1;1183.115,0.25;8,1.75;4,-1;1216.92,1.5;2,1;2,1.3098;50.296,30;48,0.25;-0.5;0.083,0:15,12:05,0,2,10,10,1,10,10,1|1,P29,-,-,0,S12-M,-,-,RTU01|NONE,R1|-,20;L1|-,0.17|-,-|-,-|-,L2;R2|-,-|-,-,0,0,Room:0:0.1|-
A112,Memanggang kue,5,1,0,0,0;1,-2;1183.115,0.25;8,1.75;4,-2;1216.92,1.5;2,1;2,1.3098;50.296,22.5;48,0.25;-0.5;0.083,1:00,12:00,0,5.5,10,10,1,10,10,7|-3,A114,agen04,-,0,S25-M,-,-,RDP02|NONE,-|-,20;L1|-,1.67|-,-|-,-|-,E2|-,RawFood:15|-,-,6,-,Room:0:0.1;DirtyUtensil:0:5;OV01:1:0.35;Food:4:12|-
A47,Memasak makan siang dengan rice cooker,5,1,0,0,0;1,-1.5;507.047,0.25;9,1.75;9,-1.5;1216.92,1;3,1;7,1.3098;50.296,30;54,0;0;0.083,0:30,12:00,0,6.5,10,10,1,10,10,1|1,-,agen01;agen03;agen04;agen05;agen06,-,0,S25-C,A72,-,RSL01|NONE,-|-,20;L1|-,1.67|-,-|-,RCooker|-,-|-,Water:12;RawFood:3|-,Hunger;6,3,Hunger;1.2,Room:0:0.1;Water:0:-12;RC02:1:0.4;RawFood:0:-3;Food:4:6|-
A173,Menghangatkan makanan siang,-1,0,0,0,0;1,-2.5;1183.115,0.25;8,1;4,-2.5;1216.92,1.5;6,1;2,1.3098;50.296,15;48,0.25;-0.5;0.083,0:15,12:00,0,6.5,10,6,1,10,7.5,1|1,-,agen01;agen03;agen04;agen05;agen06,-,0,-,-,-,RDP02|NONE,-|-,20;L1|-,1.67|-,-|-,Stove|-,D2|-,Gas:0;Food:6|-,-,3,Hunger;1.2,Room:0:0.1;Gas:11:-0.26;DirtyUtensil:0:1;Food:4:6|-
A124,Makan bersama keluarga siang,4,0,0,0,0;1,-1;1352.132,0.25;8,1.75;2,-1;608.46,-1.75;1,1.25;3,1.3098;50.296,30;36,0.25;0;0.083,0:30,12:00,0,3,10,10,1.167,10,10,1|1,A119,agen01;agen03;agen04;agen06,-,0,-,-,A48,RMK01|NONE,-|-,20;L1|-,-|-,-|-,Chair|-,L2;D2|-,Food:10|-,Hunger;7,3,Hunger;1.2,Room:0:0.1;Water:11:-0.083;Water:0:-2;Food:0:-2;DirtyUtensil:0:1|-
A160,Bersantai siang,1,0,0,0,1;0,-1;1352.132,0.25;8,1.75;2,-1;1216.92,1;1,1;3,1.3098;50.296,30;36,0;0;0.083,3:00,12:00,0,2,8,10,1,10,7.5,1|1,-,-,-,0,-,-,-,RKG01|RTU01,-|R1,20;L1|20;L1,1.67|1.67,-|28,Sofa|Bed,E2|E2,-|-,-,1,Exhausted,Room:0:0.1;TV01:1:0.509|Room:0:0.1;TV02:1:0.19
A51,Menonton TV siang,1,0,0,0,1;0,-1;507.047,0.25;9,1.75;9,-1;1419.74,1;5,1;5,1.3098;50.296,30;54,0.25;-0.25;0.083,2:00,12:00,0,2.5,10,6,0,0,5,1|1,-,-,-,0,-,-,-,RKG01|NONE,-|-,20;L1|-,1.67|-,-|-,Sofa|-,E2|-,-|-,-,1,Exhausted,Room:0:01;TV01:1:0.509|-
A169,Mengisi ulang daya gadget siang,1,0,0,0,1;0,-3.8;1352.132,0.25;8,1.75;3,-3.8;1216.92,1.5;3,1;3,1.3098;50.296,7.5;60,0.25;0;0.083,2:00,12:00,0,2,5,10,1,10,10,1|1,-,-,-,0,-,-,-,RTU01|NONE,R1|-,20;L1|-,-|-,-|-,Bed|-,-|-,-|-,-,0,0,Room:0:0.1;CH02:1:0.0148|-
A37,Membersihkan KM Dalam,3,0,0,0,1;0,-3.8;1352.132,0.25;8,1.75;3,-3.8;1216.92,1.5;3,1;3,1.3098;50.296,7.5;60,0.25;0;0.083,0:45,12:00,0,5.5,10,10,1,10,10,7|-4,-,-,-,0,-,-,-,RKM02|NONE,-|-,20;L1|-,-|-,-|-,-|-,D2;E2|-,Water:20000|-,-,8,-,Room:5:0;Water:11:-0.018;Water:11:-0.066;Water:11:-0.08;Water:0:-20|-
A38,Membersihkan KM Luar,3,0,0,0,1;0,-2.3;1183.115,1;5,1;5,-2.3;1216.92,1.5;3,1;6,1.3098;31.435,15;30,0.25;-0.25;0.083,0:45,12:45,0,5.5,10,10,1,10,10,7|-4,-,-,-,0,-,-,-,RKM01|NONE,-|-,20;L1|-,-|-,-|-,-|-,D2;E2|-,Water:20000|-,-,8,-,Room:5:0;Water:11:-0.017;Water:11:-0.066;Water:11:-0.087;Water:0:-20|-
P49,Mencari agen lain untuk jalan di akhir pekan,1,0,1,0,1;0,-2;507.047,1;9,1;9,-2;608.46,1.5;3,1;7,1.3098;50.296,22.5;54,0;0;0.083,3:00,13:00,3,5,10,8,1.167,10,10,7|6;7,-,agen06,A36,0,S20-C,P12,-,-,-|-,-|-,-|-,-|-,-|-,-|-,-|-,-,6,-,Room:0:0.1|-
P12,Membawa agen lain untuk jalan akhir pekan,1,0,1,0,1;0,-2;507.047,1;9,1;9,-2;608.46,1.5;3,1;7,1.3098;50.296,22.5;54,0;0;0.083,0:03,13:00,3,5,10,8,1.167,10,10,7|6;7,P49,agen06,P47,1,S20-M,P36,-,RGS01|NONE,R1|-,20;L1|-,-|-,-|-,-|-,R2|-,-|-,-,6,-,Room:0:0.1|-
P47,Mengikuti agen lain jalan di akhir pekan,1,0,1,0,1;0,-2;507.047,1;9,1;9,-2;608.46,1.5;3,1;7,1.3098;50.296,22.5;54,0;0;0.083,0:03,13:00,3,5,10,8,1.167,10,10,7|6;7,P12,agen01;agen04;agen06,A36,1,S20-M,-,-,-,-|-,-|-,-|-,-|-,-|-,-|-,-|-,-,6,-,Room:0:0.1|-
A36,Pergi jalan ke luar rumah di akhir pekan,1,0,1,0,1;0,-2;507.047,1;9,1;9,-2;608.46,1.5;3,1;7,1.3098;50.296,22.5;54,0;0;0.083,3:00,13:00,3,5,10,8,1.167,10,10,7|6;7,P47,agen01;agen04;agen06,-,0,S20-M,-,-,RGS01|NONE,R1|-,20;L1|-,-|-,-|-,-|-,R2|-,-|-,-,6,-,Room:0:0.1|-
A48,Pergi makan siang di luar rumah,1,0,1,1,1;0,-2;507.047,0;9,1;9,-2;1419.74,0;5,0;5,0;50.296,30;54,0;0;0.083,2:00,13:00,3,5,10,8,1.167,10,10,7|6;7,-,-,-,0,-,-,A124,RGS01|NONE,R1|-,-|-,-|-,-|-,-|-,-|-,-|-,-,1,Hunger,Room:0:0.1|-
P35,Mencari agen06 bermain siang,1,0,0,0,1;0,-2.5;1014.098,0.25;6,1;4,-2.5;608.46,1;2,1;2,1.3098;50.296,15;48,0.25;0;0.083,0:03,13:00,0,3,6,8,1,10,5,1|1,-,agen06,-,0,S13-C,A52,-,RKG02|NONE,-|-,20;L1|-,-|-,-|-,-|-,-|-,-|-,-,6,-,Room:0:0.1|-
A52,Bermain dengan agen06,1,0,0,0,1;0,-2.3;1352.132,0.25;8,1;2,-2.3;811.28,1.25;1,1;3,1.3098;50.296,15;36,0;-0.25;0.083,1:00,13:03,0,4.5,6,8,1,10,5,1|1,P35,agen06,A155,0,S13-M,-,-,RKG02|NONE,-|-,20;L1|-,-|-,-|-,-|-,L2|-,-|-,-,6,-,Room:0:0.1|-
A56,Mengangkat jemuran,3,0,0,0,0;1,-1;507.047,0;9,1;9,-1;1216.92,0;3,0;7,1.3098;50.296,30;54,0;0;0.083,0:15,13:00,0,4.5,10,10,1,10,10,7|6;7,-,-,-,0,-,-,-,RGS01|NONE,R1|-,20;L1|-,1.67|-,-|-,-|-,L2|-,CleanDryCloth:35|-,-,9,CleanDryCloth,Room:0:1;CleanDryCloth:8:0|-
P30,Wudhu 3,5,0,0,0,0;1,-2;507.047,0.25;9,1;9,-2;1216.92,1;3,1;7,1.3098;50.296,30;54,0.5;-0.5;0.083,0:05,15:00,0,2,10,10,1,10,5,1|1,-,-,-,0,S14-C,A107,-,RDP01|NONE,-|-,20;L1|-,-|-,-|-,Faucet|-,L2;D2|-,Water:0|-,-,0,0,Room:0:0.1;Water:11:-0.089;Water:11:-0.086|-
A107,Ibadah 3,5,0,0,0,0;1,-2;507.047,0.25;9,1;9,-2;1419.74,1.5;5,1;5,0;50.296,15;54,0.25;0;0.083,0:15,15:05,0,3,10,10,1,10,5,1|1,P30,-,-,0,S14-M,-,-,RTU01|NONE,R1|-,20;L1|-,0.17|-,-|-,-|-,L2;R2|-,-|-,-,0,0,Room:0:0.1;Trash:8:0|-
P06,Mengambil sampah1,5,0,0,0,0;1,-2;507.047,0.25;9,1;9,-2;1419.74,1.5;5,1;5,0;50.296,15;54,0.25;0;0.083,0:02,15:00,2,5.5,5,8,1,5,5,7|6;7,-,-,-,0,S04-C,P36,-,RKG01|NONE,-|-,20;L1|-,5|-,-|-,TrashCan|-,-|-,Trash:0|-,-,8,-,Room:0:0.1;Trash:8:0|-
P36,Mengambil sampah2,5,0,0,0,0;1,-2;507.047,0.25;9,1;9,-2;1419.74,1.5;5,1;5,0;50.296,15;54,0.25;0;0.083,0:02,15:00,2,5.5,5,8,1,5,5,7|6;7,P06,-,-,0,S04-C,P37,-,RAK01|NONE,-|-,20;L1|-,5|-,-|-,TrashCan|-,-|-,Trash:0|-,-,8,-,Room:0:0.1;Trash:8:0|-
P37,Mengambil sampah3,5,0,0,0,0;1,-2;507.047,0.25;9,1;9,-2;1419.74,1.5;5,1;5,0;50.296,15;54,0.25;0;0.083,0:02,15:00,2,5.5,5,8,1,5,5,7|6;7,P36,-,-,0,S04-C,P38,-,RTU01|NONE,R1|-,20;L1|-,5|-,-|-,TrashCan|-,R2|-,Trash:0|-,-,8,-,Room:0:0.1;Trash:8:0|-
P38,Mengambil sampah4,5,0,0,0,0;1,-2;507.047,0.25;9,1;9,-2;1419.74,1.5;5,1;5,0;50.296,15;54,0.25;0;0.083,0:02,15:00,2,5.5,5,8,1,5,5,7|6;7,P37,-,-,0,S04-C,P39,-,RTA02|NONE,R1|-,20;L1|-,5|-,-|-,TrashCan|-,R2|-,Trash:0|-,-,8,-,Room:0:0.1;Trash:8:0|-
P39,Mengambil sampah5,5,0,0,0,0;1,-2;507.047,0.25;9,1;9,-2;1419.74,1.5;5,1;5,0;50.296,15;54,0.25;0;0.083,0:02,15:00,2,5.5,5,8,1,5,5,7|6;7,P38,-,-,0,S04-C,P40,-,RTA01|NONE,R1|-,20;L1|-,5|-,-|-,TrashCan|-,R2|-,Trash:0|-,-,8,-,Room:0:0.1;Trash:8:0|-
P40,Mengambil sampah6,5,0,0,0,0;1,-2;507.047,0.25;9,1;9,-2;1419.74,1.5;5,1;5,0;50.296,15;54,0.25;0;0.083,0:02,15:00,2,5.5,5,8,1,5,5,7|6;7,P39,-,-,0,S04-C,P41,-,RDP01|NONE,-|-,20;L1|-,5|-,-|-,TrashCan|-,-|-,Trash:0|-,-,8,-,Room:0:0.1;Trash:8:0|-
P41,Mengambil sampah7,5,0,0,0,0;1,-2;507.047,0.25;9,1;9,-2;1419.74,1.5;5,1;5,0;50.296,15;54,0.25;0;0.083,0:02,15:00,2,5.5,5,8,1,5,5,7|6;7,P40,-,-,0,S04-C,P42,-,RDP02|NONE,-|-,20;L1|-,5|-,-|-,TrashCan|-,-|-,Trash:0|-,-,8,-,Room:0:0.1;Trash:8:0|-
P42,Mengambil sampah8,5,0,0,0,0;1,-2;507.047,0.25;9,1;9,-2;1419.74,1.5;5,1;5,0;50.296,15;54,0.25;0;0.083,0:02,15:00,2,5.5,5,8,1,5,5,7|6;7,P41,-,-,0,S04-C,P43,-,RKM01|NONE,-|-,20;L1|-,5|-,-|-,TrashCan|-,R2|-,Trash:0|-,-,8,-,Room:0:0.1;Trash:8:0|-
P43,Mengambil sampah9,5,0,0,0,0;1,-2;507.047,0.25;9,1;9,-2;1419.74,1.5;5,1;5,0;50.296,15;54,0.25;0;0.083,0:02,15:00,2,5.5,5,8,1,5,5,7|6;7,P42,-,-,0,S04-C,A27,-,RKM02|NONE,-|-,20;L1|-,5|-,-|-,TrashCan|-,R2|-,Trash:0|-,-,8,-,Room:0:0.1;Trash:8:0|-
A27,Membuang sampah,5,0,0,0,1;0,-3;507.047,0.25;9,1;9,-3;1216.92,1.5;3,1;7,1.3098;50.296,15;54,0.25;0;0.083,0:02,15:18,0,3,10,10,1,10,10,7|6;7,P43,-,-,0,S04-M,-,-,RGS01|NONE,R1|-,20;L1|-,5|-,-|-,TrashCan|-,R2|-,Trash:0|-,-,8,-,Room:0:0.1;Trash:9:0|-
P20,Menyiapkan air mandi sore,5,0,0,0,0;1,-2;507.047,0;9,1.75;9,-2;1419.74,0;5,0;5,0;50.296,30;54,0;0;0.083,0:03,16:00,0,3,10,10,1,10,5,1|1,-,agen06,-,0,S05-C,P33,-,RDP01|NONE,-|-,-|-,-|-,-|-,Faucet|-,D2|-,Water:60|-,Dirty;8,5,Water,Room:0:0.1;Water:0:-60;Water:6:-0.175|-
P33,Mencari agen06 mandi sore,1,0,0,0,1;0,-2;507.047,0;9,1;9,-2;1419.74,0;5,0;5,0;50.296,30;54,0;0;0.083,0:03,16:00,0,3,10,10,1,10,5,1|1,P20,agen06,-,0,S05-C,P34,-,-,-|-,-|-,-|-,-|-,-|-,-|-,-|-,Dirty;8,4,Dirty;1.2,Room:0:0.1|-
P34,Membawa agen06 mandi sore,1,0,0,0,1;0,-2;507.047,0;9,1;9,-2;1419.74,0;5,0;5,0;50.296,30;54,0;0;0.083,0:03,16:03,0,3,10,10,1,10,5,1|1,P33,agen06,P13,1,S05-C,A164,-,RDP01|NONE,-|-,20;L1|-,-|-,-|-,-|-,-|-,-|-,Dirty;8,4,Dirty;1.2,Room:0:0.1|-
A164,Memandikan agen06 sore hari,1,0,0,0,0;1,-2.5;507.047,0.25;9,1;9,-2.5;811.28,1;3,1;7,1.3098;50.296,15;54,0;0;0.083,0:15,16:06,0,3,10,10,1,10,5,1|1,P34,agen06,B07,0,S05-M,-,-,RDP01|NONE,-|-,20;L1|-,-|-,-|-,Faucet|-,D2|-,Water:0|-,Dirty;8,9,Water,Room:0:0.1;Water:11:-0.086;Water:11:-0.089;Water:0:-60|-
A165,Bersantai sore,1,0,0,0,1;0,-1;1352.132,0.25;8,1;2,-1;608.46,-1.75;1,1.25;3,1.3098;50.296,30;36,0.25;0;0.083,3:00,16:00,0,2,8,10,1,10,7.5,1|1,-,-,-,0,-,-,-,RKG01|RTU01,-|R1,20;L1|20;L1,1.67|1.67,-|28,Sofa|Bed,E2|E2,-|-,-,1,Exhausted,Room:0:0.1;TV01:1:0.509|Room:0:0.1;TV02:1:0.19
A57,Menghidupkan lampu garasi di sore hari,1,1,0,0,0;1,-1;1183.115,0.25;8,1;4,-1;1216.92,1;2,1;2,1.3098;50.296,30;48,0;0;0.083,12:30,17:00,0,6.5,10,10,1,10,10,1|1,-,-,-,0,S27-C,-,-,RTM01|NONE,-|-,-|-,-|-,-|-,-|-,-|-,-|-,-,7,-,Room:0:0.1|-
A60,Memasak makan malam dengan rice cooker,5,1,0,0,0;1,-2;1183.115,0.25;8,1;4,-2;1216.92,1.5;2,1;2,1.3098;50.296,22.5;48,0.25;-0.5;0.083,1:00,18:00,0,6.5,10,10,1,10,10,1|1,-,agen01;agen03;agen04;agen06,-,0,S25-C,A72,-,RSL01|NONE,-|-,20;L1|-,1.67|-,-|-,RCooker|-,-|-,Water:12;RawFood:3|-,Hunger;6,3,Hunger;1.2,Room:0:0.1;Water:0:-12;RC02:1:0.4;RawFood:0:-3;Food:4:6|-
A174,Menghangatkan makanan malam,-1,0,0,0,0;1,-2.5;1183.115,0.25;8,1;4,-2.5;1216.92,1.5;6,1;2,1.3098;50.296,15;48,0.25;-0.5;0.083,0:15,18:00,0,6.5,10,6,1,10,7.5,1|1,-,agen01;agen03;agen04;agen06,-,0,-,-,-,RDP02|NONE,-|-,20;L1|-,1.67|-,-|-,Stove|-,D2|-,Gas:0;Food:6|-,-,3,Hunger;1.2,Room:0:0.1;Gas:11:-0.26;DirtyUtensil:0:1;Food:4:6|-
A166,Pergi makan malam di luar rumah,1,0,1,1,1;0,-2.3;507.047,1;9,1;9,-2.3;608.46,1.5;3,1;7,1.3098;50.296,15;54,0;-0.25;0.083,2:00,18:00,3,5,10,8,1.167,10,10,7|6;7,-,-,-,0,-,-,A124,RGS01|NONE,R1|-,-|-,-|-,-|-,-|-,-|-,-|-,-,1,Hunger,Room:0:0.1|-
A63,Memasak makan malam dengan kompor gas,3,0,0,0,0;1,-2.3;1183.115,0.25;8,1;4,-2.3;1216.92,1.5;2,1;2,1.3098;50.296,15;48,0.25;-0.5;0.083,1:00,18:00,0,6.5,10,5,1,10,7.5,1|1,-,agen01;agen03;agen04;agen06,-,0,-,-,-,RDP01|RDP02,-|-,20;L1|20;L1,1.67|-,-|-,Stove|-,D2|-,Gas:0;Water:12;RawFood:6|-,Hunger;6,3,Hunger;1.2,Room:0:0.1;Water:0:-10;Gas:11:-0.246;DirtyUtensil:0:1;RawFood:0:6;Food:4:12|-
P31,Wudhu 5,5,0,0,0,0;1,-1;507.047,0;9,1;9,-1;1216.92,0;3,0;7,1.3098;50.296,30;54,0;0;0.083,0:05,19:00,0,2,10,10,1,10,10,1|1,-,-,-,0,S16-C,A109,-,RDP01|NONE,-|-,20;L1|-,-|-,-|-,Faucet|-,L2;D2|-,Water:0|-,-,0,0,Room:0:0.1;Water:11:-0.089;Water:11:-0.086|-
A109,Ibadah 5,5,0,0,0,0;1,-1;507.047,0.25;9,1;9,-1;1216.92,1;3,1;7,1.3098;50.296,30;54,0.5;-0.5;0.083,1:15,19:05,0,2,10,10,1,10,10,1|1,P31,-,-,0,S16-M,-,-,RTU01|NONE,R1|-,20;L1|-,0.17|-,-|-,-|-,R2;L2|-,-|-,-,0,0,Room:0:0.1|-
A110,Menonton bersama keluarga (menggunakan home theater),4,0,0,0,0;1,-1;1352.132,0.25;8,1;2,-1;1216.92,1;1,1;3,1.3098;50.296,30;36,0.25;0;0.083,3:00,19:00,0,3,10,10,1.167,10,10,1|1,-,agen04,-,0,-,-,-,RKG01|NONE,-|-,50;L1|-,-|-,-|-,Sofa|-,L2;E2|-,-|-,-,6,-,Room:0:0.1;TV01:1:0.509;HT01:1:1|-
A125,Makan bersama keluarga malam,4,0,0,0,0;1,-1.5;507.047,0.25;9,1;9,-1.5;1216.92,1;3,1;7,1.3098;50.296,30;54,0;0;0.083,0:30,19:00,0,3,10,10,1.167,10,10,1|1,A119,agen01;agen03;agen04;agen06,-,0,-,-,A166,RMK01|NONE,-|-,20;L1|-,-|-,-|-,Chair|-,L2;D2|-,Food:10|-,Hunger;7,3,Hunger;1.2,Room:0:0.1;Water:11:-0.083;Water:0:-2;Food:0:-2;DirtyUtensil:0:1|-
A72,Mematikan rice cooker,5,0,0,0,0;1,-1;507.047,0.25;9,1;9,-1;1216.92,1;3,1;7,0;50.296,30;54,0;0;0.083,0:03,-,0,3.5,10,10,1,10,10,1|1,A22;A47;A60,-,-,0,S25-M,-,-,RSL01|NONE,-|-,20;L1|-,1.67|-,-|-,RCooker|-,L2;E2|-,-|-,-,0,0,Room:0:0.1|-
A75,Berdandan setelah mandi,-1,0,0,0,0;1,-1;676.064,0;2,1;2,-1;1216.92,0;6,0;8,0;50.296,30;30,0;0;0.083,0:10,-,0,3,10,8,1,10,5,1|1,B07,-,-,0,S09-C,-,-,RTU01|NONE,R1|-,20;L1|-,-|-,-|-,-|-,L2;R2|-,-|-,-,1,Dirty,Room:0:0.1;ReadyUseCloth:0:-1|-
A78,Mengoperasikan gadget,1,0,0,0,1;0,-1.3;507.047,0.25;9,1;9,-1.3;1419.74,1;5,1.25;5,1.3098;50.296,22.5;54,0.25;0;0.083,0:20,-,0,3.5,10,6,1,10,5,1|1,-,-,-,0,-,-,-,RKG01|RTU01,-|R1,20;L1|20;L1,1.67|1.67,-|28,Sofa|Bed,L2|-,-|-,-,0,0,Room:0:0.1|-
A119,Mengambil Makan,3,0,0,1,0;1,-2;507.047,0.25;9,1;9,-2;1419.74,1;5,1;5,0;50.296,30;54,0;0;0.083,0:05,-,0,3,5,8,0,0,5,1|1,-,-,-,0,-,B02,-,RMK01|NONE,-|-,20;L1|-,-|-,-|-,RCooker|-,-|-,Food:2|-,-,1,Hunger,Room:0:0.1;Food:0:-2|-
B01,Bangun tidur,-1,0,0,1,0;1,-0.9;2028.2,0;0,1;0,-0.9;0,0;0,0;0,1.3098;0,30;0,0;0;0.083,0:05,-,0,0,0,0,0,0,0,1|1,-,-,-,0,-,-,-,RTU01|NONE,R1|-,20;L1|-,-|-,-|-,Bed|-,E2;L2|-,-|-,-,1,Sleepy,Room:0:0.1|-
B02,Makan,-1,0,0,1,0;1,-1.5;2028.2,0;0,1;0,-1.5;0,0;0,0;0,1.3098;0,22.5;0,0;0;0.083,0:15,-,0,0,0,0,0,0,0,1|1,-,-,-,0,-,-,-,RMK01|RKG01,-|-,20;L1|20;L1,-|-,-|-,Chair|Sofa,-|-,-|-,-,1,Hunger,Room:0:0.1;DirtyUtensil:0:1;Trash:0:0.5|-
B03,Minum,-1,0,0,1,0;1,-1;2028.2,0;0,1;0,-1;0,0;0,0;0,1.3098;0,30;0,0;0;0.083,0:05,-,0,0,0,0,0,0,0,1|1,-,-,-,0,-,-,-,RMK01|RDP02,-|-,20;L1|20;L1,-|-,-|-,Chair|Refrigerator,-|-,DrinkWater:0|-,-,1,Thirst,Room:0:0.1;DrinkWater:10:20;DirtyUtensil:0:1|-
B04,Tidur,-1,0,0,1,0;1,-0.9;2028.2,0;0,1;0,-0.9;0,0;0,0;0,1.3098;0,30;0,0;0;0.083,-,-,0,0,0,0,0,0,0,1|1,-,-,-,0,-,-,-,RTU01|NONE,R1|-,20;L1|-,-|-,28|-,Bed|-,R2|-,-|-,-,1,Sleepy,Room:0:0.1;TV01:1:0.19|-
B05,BAK,-1,0,0,1,0;1,-1;2028.2,0;0,1;0,-1;0,0;0,0;0,1.3098;0,30;0,0;0;0.083,0:05,-,0,0,0,0,0,0,0,1|1,-,-,-,0,-,-,-,RKM02|RKM01,CC|CC,20;L1|20;L1,-|-,-|-,Closet|Closet,L2;R2|L2;R2,Water:3|Water:3,-,1,Urinate,Room:0:0.1;Water:0:-3;Water:11:-0.066|Room:0:0.1;Water:0:-3;Water:11:-0.066
B06,BAB,-1,0,0,1,0;1,-1;2028.2,0;0,1;0,-1;0,0;0,0;0,1.3098;0,30;0,0;0;0.083,0:10,-,0,0,0,0,0,0,0,1|1,-,-,-,0,-,-,-,RKM02|RKM01,CC|CC,20;L1|20;L1,-|-,-|-,Closet|Closet,L2;R2|L2;R2,Water:4.5|Water:4.5,-,1,Defecate,Room:0:0.1;Water:0:-4.5;Water:11:-0.066|Room:0:0.1;Water:0:-4.5;Water:11:-0.066
B07,Mandi,-1,0,0,1,0;1,-1.5;2028.2,0;0,1;0,-1.5;0,0;0,0;0,1.3098;0,22.5;0,0;0;0.083,0:10,-,0,0,0,0,0,0,0,1|1,-,-,-,0,S09-M,A75,-,RKM02|RKM01,CC|CC,20;L1|20;L1,-|-,-|-,Shower|Shower,L2;R2|L2;R2,Gas:0;Water:0|Gas:0;Water:0,-,1,Dirty,Room:0:0.1;Water:11:-0.017;Gas:11:-0.08|Room:0:0.1;Water:11:-0.018;Gas:11:-0.08
