ID,Description,Repeat,Auto,Outdoor,BioActivity,Interrupt,Hunger,Dirty,Thirst,Energy,Exhausted,Sleepy,Defecate,Urinate,Emotion,Duration,Start,Priority,Physical_Std,Wish,Advantage,Authority,Obedience,Urgency,Routine,Prerequisite,InteractAgent,FollowerActivity,FollowMovement,Set,Next,Eliminate,Rooms,Door,LightThreshold,Status,Temperature,Device,PostActivity,Resource,InteractAgentStatus,UrgencyType,UrgencyValue,Effect
A66,Menonton TV malam,1,0,0,0,1;0,-1;1766.332,1;8,1.25;2,-1;1589.7,1;1,1;3,3.908;31.264,30;36,0.025;0;0.229,0:25,20:00,0,2.5,6,6,0,0,2.5,1|1,-,-,-,0,-,-,-,RKG01|NONE,-|-,65;L1|-,5|-,27|-,Chair|-,L2;E2|-,-|-,-,0,0,Room:0:0.1;TV01:1:0.029|-
A73,Membereskan mainan agen03,2,0,0,0,0;1,-2.3;662.372,1;9,1;9,-2.3;1854.65,1.25;5,1.25;5,3.908;31.264,15;54,-0.025;0.025;0.458,0:30,21:00,0,2.5,6,8,1.6,7.5,5,1|1,-,-,-,0,-,-,-,RKG01|RTU01,-|R1,65;L1|65;L1,5|2,27|-,-|-,L2|R2;L2,-|-,-,8,-,Room:5:0;Trash:0:0.5|Room:5:0;Trash:0:0.5
A130,Menyapu Ruang Tidur Utama 1 malam,1,0,0,0,0;1,-3.3;662.372,1;9,1.25;9,-3.3;1589.7,1;3,1.25;7,3.908;31.264,7.5;54,0;0;0.515,0:04,21:00,0,5.5,6,8,1.6,7.5,7.5,7|-5,-,-,-,0,S01-M,A131,-,RTU01|NONE,R1|-,65;L1|-,2|-,-|-,-|-,R2;L2|-,-|-,-,8,-,Room:3:-0.5;Trash:0:0.1|-
A131,Menyapu Ruang Tidur Utama 2 malam,1,0,0,0,0;1,-3.3;662.372,1;9,1.25;9,-3.3;1589.7,1;3,1.25;7,3.908;31.264,7.5;54,0;0;0.515,0:05,21:04,0,5.5,6,8,1.6,7.5,7.5,7|-5,-,-,-,0,S01-M,A132,-,RTU02|NONE,R1|-,65;L1|-,2|-,-|-,-|-,R2;L2|-,-|-,-,8,-,Room:3:-0.5;Trash:0:0.1|-
A132,Menyapu Dapur Bersih malam,1,0,0,0,0;1,-3.3;662.372,1;9,1.25;9,-3.3;1589.7,1;3,1.25;7,3.908;31.264,7.5;54,0;0;0.515,0:03,21:09,0,5.5,6,8,1.6,7.5,7.5,7|-5,-,-,-,0,S01-M,A133,-,RDP02|NONE,-|-,65;L1|-,5|-,-|-,-|-,L2|-,-|-,-,8,-,Room:3:-0.5;Trash:0:0.1|-
A133,Menyapu Ruang Keluarga malam,1,0,0,0,0;1,-3.3;662.372,1;9,1.25;9,-3.3;1589.7,1;3,1.25;7,3.908;31.264,7.5;54,0;0;0.515,0:08,21:12,0,5.5,6,8,1.6,7.5,7.5,7|-5,-,-,-,0,S01-M,A134,-,RKG01|NONE,-|-,65;L1|-,5|-,-|-,-|-,L2|-,-|-,-,8,-,Room:3:-0.5;Trash:0:0.1|-
A134,Menyapu Ruang Tamu malam,1,0,0,0,0;1,-3.3;662.372,1;9,1.25;9,-3.3;1589.7,1;3,1.25;7,3.908;31.264,7.5;54,0;0;0.515,0:06,21:20,0,5.5,6,8,1.6,7.5,7.5,7|-5,-,-,-,0,S01-M,A135,-,RTM01|NONE,-|-,65;L1|-,5|-,-|-,-|-,L2|-,-|-,-,8,-,Room:3:-0.5;Trash:0:0.1|-
A135,Mengepel Ruang Tidur Utama 1 malam,1,0,0,0,0;1,-3.5;662.372,1;9,1.25;9,-3.5;1589.7,1;3,1.25;7,3.908;31.264,7.5;54,0;0;0.515,0:04,21:26,0,5.5,6,8,1.6,7.5,7.5,7|-5,A130,-,-,0,S01-M,A136,-,RTU01|NONE,R1|-,65;L1|-,2|-,-|-,-|-,R2;L2|-,-|-,-,8,-,Room:3:-0.5;Water:0:-2|-
A136,Mengepel Ruang Tidur Utama 2 malam,1,0,0,0,0;1,-3.5;662.372,1;9,1.25;9,-3.5;1589.7,1;3,1.25;7,3.908;31.264,7.5;54,0;0;0.515,0:05,21:30,0,5.5,6,8,1.6,7.5,7.5,7|-5,A131,-,-,0,S01-M,A137,-,RTU02|NONE,R1|-,65;L1|-,2|-,-|-,-|-,R2;L2|-,-|-,-,8,-,Room:3:-0.5;Water:0:-2|-
A137,Mengepel Dapur Bersih malam,1,0,0,0,0;1,-3.5;662.372,1;9,1.25;9,-3.5;1589.7,1;3,1.25;7,3.908;31.264,7.5;54,0;0;0.515,0:03,21:35,0,5.5,6,8,1.6,7.5,7.5,7|-5,A132,-,-,0,S01-M,A138,-,RDP02|NONE,-|-,65;L1|-,5|-,-|-,-|-,L2|-,-|-,-,8,-,Room:3:-0.5;Water:0:-2|-
A138,Mengepel Ruang Keluarga malam,1,0,0,0,0;1,-3.5;662.372,1;9,1.25;9,-3.5;1589.7,1;3,1.25;7,3.908;31.264,7.5;54,0;0;0.515,0:08,21:38,0,5.5,6,8,1.6,7.5,7.5,7|-5,A133,-,-,0,S01-M,A139,-,RKG01|NONE,-|-,65;L1|-,5|-,-|-,-|-,L2|-,-|-,-,8,-,Room:3:-0.5;Water:0:-2|-
A139,Mengepel Ruang Tamu malam,1,0,0,0,0;1,-3.5;662.372,1;9,1.25;9,-3.5;1589.7,1;3,1.25;7,3.908;31.264,7.5;54,0;0;0.515,0:06,21:46,0,5.5,6,8,1.6,7.5,7.5,7|-5,A134,-,-,0,S01-M,-,-,RTM01|NONE,-|-,65;L1|-,5|-,-|-,-|-,D2;L2|-,-|-,-,8,-,Room:3:-0.5;Water:0:-2|-
A111,Mengisi ulang daya mainan agen03,3,1,0,0,0;1,-2;662.372,1;9,1;9,-2;1854.65,1;5,1;5,3.908;31.264,22.5;54,0;0;0.115,6:00,22:00,0,3,8,8,1,10,7.5,1|1,-,-,-,0,-,-,-,RKG01|NONE,-|-,65;L1|-,5|-,-|-,-|-,L2|-,-|-,-,0,0,Room:0:0.1;CH01:1:0|-
A69,Bekerja menggunakan komputer,1,0,0,0,0;1,-1.3;1545.54,1;5,1.25;5,-1.3;1589.7,1.5;3,1.5;6,3.908;19.54,22.5;30,0;0;-0.025,3:00,22:01,0,5.5,6,10,1,10,10,7|-3,-,-,-,0,-,A70,-,RKJ01|NONE,-|-,65;L1|-,5|-,-|-,Computer|-,L2;E2|-,-|-,-,0,0,Room:0:0.1|-
A70,Menggunakan printer,1,1,0,0,0;1,-1;1545.54,1;5,1;5,-1;1589.7,1;3,1;6,3.908;19.54,30;30,0;0;-0.025,0:10,22:02,0,4,6,8,1,10,7.5,30|-3,A69,-,-,0,-,-,-,RKJ01|NONE,-|-,65;L1|-,5|-,-|-,Printer|-,L2;E2|-,-|-,-,0,0,Room:0:0.1|-
A71,Menyiapkan kasur & karpet tidur,1,0,0,0,0;1,-2.3;662.372,1;9,1;9,-2.3;1854.65,1;5,1.1;5,3.908;31.264,15;54,0;0;0.458,0:10,22:03,0,2.5,6,8,1.6,7.5,5,1|1,-,agen02;agen03;agen04;agen05,-,0,-,-,-,RTU01|RTU02,R1|R1,65;L1|65;L1,2|2,27|27,Bed|Bed,R2;E1;L2|R2;E1;L2,-|-,Sleepy;7,3,Sleepy;0.8,Room:0:0.1|Room:0:0.1
A74,Mencuci piring dan alat masak ,1,0,0,0,1;0,-2.3;1766.332,1;8,1;2,-2.3;1059.8,1.25;1,1;3,3.908;31.264,15;36,-0.025;0.025;0.229,0:25,22:04,1,2,4,4,1.6,5,2.5,7|-3,-,-,-,0,-,-,-,RDP02|NONE,-|-,65;L1|-,5|-,-|-,Sink|-,L2;D2|-,Water:0|-,-,5,DirtyUtensil,Room:0:0.1;DirtyUtensil:5:0;Water:11:-0.043|-
A141,Membaca malam,1,0,0,0,1;0,-1.3;1766.332,1;8,1.25;2,-1.3;794.85,1.25;1,1.25;3,3.908;31.264,22.5;36,0.025;0;0.573,1:30,22:05,3,4,8,8,1,5,2.5,7|1;2;3;4;5,-,-,-,0,-,-,-,RKJ01|NONE,-|-,65;L1|-,5|-,-|-,Sofa;Chair|-,L2|-,-|-,-,0,0,Room:0:0.1|-
A142,Bersantai malam,1,0,0,0,1;0,-1;1766.332,1;8,1.5;2,-1;794.85,-1.75;1,1;3,3.908;31.264,30;36,0.025;0;0.229,3:00,22:06,0,2,8,6,1,5,2.5,7|6;7,-,-,-,0,-,-,-,RKG01|RTU01,-|R1,65;L1|65;L1,5|2,27|27,Chair|Bed;Fan,L2|L2;R2;E2,-|-,-,1,Exhausted,Room:0:0.1|Room:0:0.1
A75,Berdandan setelah mandi,-1,0,0,0,0;1,-1;883.164,1;2,1;2,-1;1589.7,1;6,1;8,3.908;31.264,30;30,0;0;0.115,0:10,-,0,3,6,8,0,0,5,1|1,B07,-,-,0,S09-C,-,-,RTU01|NONE,R1|-,65;L1|-,2|-,27|-,-|-,R2;L2|-,ReadyUseCloth:0|-,-,1,Dirty,Room:0:0.1;ReadyUseCloth:0:-1|-
A119,Mengambil Makan,6,0,0,1,0;1,-1;662.372,0.1;9,1;9,-1;1854.65,1;5,1;5,3.908;31.264,30;54,0;0;0,0:05,-,0,3,5,8,0,0,5,1|1,-,-,-,0,-,B02,-,RDP02|NONE,-|-,65;L1|65;L1,5|5,-|-,-|-,L2|L2,Food:2|-,-,1,Hunger,Room:0:0.1;Food:0:-2|-
B01,Bangun tidur,-1,0,0,1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,0:05,-,0,0,0,0,0,0,0,1|1,-,-,-,0,-,-,-,RTU01|NONE,R1|-,65;L1|-,2|-,-|-,-|-,R2;E2;L2|-,-|-,-,1,Sleepy,Room:0:0.1|-
B02,Makan,-1,0,0,1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,0:15,-,0,0,0,0,0,0,0,1|1,A119,-,-,0,-,B03,-,RKG01|RTM01,-|-,65;L1|65;L1,5|5,27|-,Chair|Sofa,L2|L2,-|-,-,1,Hunger,Room:0:0.1;DirtyUtensil:0:0.5;Trash:0:0.05|-
B03,Minum,-1,0,0,1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,0:05,-,0,0,0,0,0,0,0,1|1,-,-,-,0,-,-,-,RDP02|NONE,-|-,65;L1|-,5|-,-|-,-|-,L2|-,DrinkWater:0|-,-,1,Thirst,Room:0:0.1;DirtyUtensil:0:0.5;DrinkWater:10:20|-
B04,Tidur,-1,0,0,1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,-,-,0,0,0,0,0,0,0,1|1,-,-,-,0,-,B01,-,RTU01|NONE,R1|-,65;L1|-,2|-,27|-,Bed|-,R2;E1|-,-|-,-,1,Sleepy,Room:0:0.1|-
B05,BAK,-1,0,0,1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,0:05,-,0,0,0,0,0,0,0,1|1,-,-,-,0,-,-,-,RKM02|RKM03,CC|CC,65;L1|65;L1,0.2|0.2,-|-,Closet|Closet,R2;L2;D2|R2;L2;D2,Water:10|Water:10,-,1,Urinate,Room:0:0.1;Water:11:-0.095;Water:0:-10;Water:6:-0.25|Room:0:0.1;Water:0:-10;Water:6:-0.25
B06,BAB,-1,0,0,1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,0:10,-,0,0,0,0,0,0,0,1|1,-,-,-,0,-,-,-,RKM02|RKM03,CC|CC,65;L1|65;L1,0.2|0.2,-|-,Closet|Closet,R2;L2;D2|R2;L2;D2,Water:15|Water:15,-,1,Defecate,Room:0:0.1;Water:11:-0.095;Water:0:-15;Water:6:-0.25|Room:0:0.1;Water:0:-15;Water:6:-0.25
B07,Mandi,-1,0,0,1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,0:15,-,0,0,0,0,0,0,0,1|1,-,-,-,0,S09-M,A75,-,RKM02|RKM04,CC|CC,65;L1|65;L1,0.2|0.2,-|-,Closet|Closet,R2;L2;D2|R2;L2;D2,Water:60|Water:60,-,1,Dirty,Room:0:0.1;Water:0:-60;Water:6:-0.25|Room:0:0.1;Water:0:-60;Water:6:-0.091
